Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country,Customer_Name,Customer_Phone,Customer_Email,Customer_Address,Product_List_Title
724,21:04.9,1033,518,1,,4699.317499,0.15,Reseller,Medium,WH-2,2-Day,Backorder,Satisfied,FALSE,Late,Credit Card,TRUE,South,USA,Customer 724,-4432,customer.724.84@demo.com,"754 Fourth St, Los Angeles, USA",Product 28
498,42:09.7,1034,537,7,264.1634872,5989.166977,,Partner,Low,WH-2,2-Day,Pending,Unsatisfied,TRUE,Damaged,Credit Card,TRUE,West,Mexico,Customer 498,-7251,customer.498.37@sample.com,"970 Fourth St, Houston, USA",Product 16
331,58:22.7,1022,536,9,447.3535315,1989.720701,0.2,Online,High,WH-1,Overnight,Delivered,Unsatisfied,FALSE,,Wire Transfer,FALSE,South,Canada,Customer 331,-2987,customer.331.58@example.com,"915 Main St, Houston, USA",Product 36
45,08:06.5,1004,540,8,45.17014505,4812.904156,0.05,Reseller,High,WH-1,Regular,Delivered,Neutral,FALSE,Wrong Item,Cash,TRUE,West,Mexico,Customer 45,-10279,customer.45.38@example.com,"50 Fourth St, New York, USA",Product 7
327,06:29.2,1035,558,6,148.4230723,,0.15,Online,Low,WH-1,Overnight,Cancelled,Neutral,FALSE,Late,PayPal,FALSE,North,Canada,Customer 327,-4578,customer.327.14@sample.com,"62 Third St, Los Angeles, USA",Product 16
555,25:56.8,1092,547,9,488.7334077,629.9829402,0.2,Reseller,High,WH-1,Regular,Backorder,Neutral,FALSE,Late,Wire Transfer,TRUE,North,Canada,Customer 555,-7019,customer.555.8@demo.com,"656 Park Ave, Chicago, USA",Product 53
565,43:47.0,1003,530,4,,9670.375874,0.15,Reseller,Critical,WH-3,2-Day,Delivered,Unsatisfied,TRUE,,Credit Card,TRUE,South,USA,Customer 565,-9271,customer.565.70@demo.com,"30 Fourth St, New York, USA",Product 46
574,29:11.4,1092,512,4,439.9603229,3739.106429,0.15,Reseller,High,WH-1,Regular,Pending,Neutral,TRUE,Wrong Item,Wire Transfer,TRUE,North,Mexico,Customer 574,-5463,customer.574.31@example.com,"66 Park Ave, Los Angeles, USA",Product 2
890,19:27.6,1039,534,3,495.432787,5695.824322,,Partner,High,WH-1,Express,Cancelled,Neutral,TRUE,Wrong Item,Cash,TRUE,West,Canada,Customer 890,-2248,customer.890.24@sample.com,"873 Fourth St, New York, USA",Product 9
449,40:32.4,1068,523,3,97.83524983,1293.486689,0.1,Direct,Low,WH-3,Overnight,Backorder,Satisfied,TRUE,Wrong Item,Credit Card,FALSE,North,Canada,Customer 449,-2716,customer.449.63@demo.com,"87 Main St, Houston, USA",Product 73
509,08:06.5,1070,505,5,110.61314,9377.113868,0.1,Reseller,Medium,WH-1,2-Day,Cancelled,Neutral,FALSE,Late,Wire Transfer,TRUE,East,Mexico,Customer 509,-10429,customer.509.65@demo.com,"133 Third St, Los Angeles, USA",Product 58
735,11:21.1,1073,544,9,423.2298222,4313.886901,,Reseller,High,WH-1,Express,Cancelled,Neutral,FALSE,Not Specified,Wire Transfer,FALSE,East,Mexico,Customer 735,-8085,customer.735.66@sample.com,"457 Second St, Chicago, USA",Product 17
684,21:04.9,1031,544,9,446.5192121,7437.106319,0.2,Reseller,Critical,WH-2,Regular,Pending,Unsatisfied,FALSE,Damaged,Cash,TRUE,North,Canada,Customer 684,-5227,customer.684.14@example.com,"423 Main St, New York, USA",Product 67
71,47:01.6,1014,536,3,130.9436959,,0.2,Online,Medium,WH-3,Regular,Pending,Unsatisfied,FALSE,Damaged,PayPal,TRUE,East,Canada,Customer 71,-1829,customer.71.90@example.com,"652 Main St, Los Angeles, USA",Product 6
730,08:06.5,1062,525,9,14.88960056,9568.376324,0.1,Reseller,Medium,WH-1,Express,Backorder,Unsatisfied,TRUE,Damaged,PayPal,FALSE,South,Canada,Customer 730,-10213,customer.730.7@sample.com,"389 Main St, Chicago, USA",Product 92
124,42:09.7,1025,511,5,154.697724,4662.696826,,Reseller,High,WH-1,Express,Delivered,Neutral,FALSE,Wrong Item,Wire Transfer,TRUE,West,Mexico,Customer 124,-5135,customer.124.57@example.com,"374 Third St, Phoenix, USA",Product 65
931,08:06.5,1088,544,4,308.7517383,2478.996205,0.05,Reseller,High,WH-2,Express,Cancelled,Unsatisfied,FALSE,Wrong Item,PayPal,TRUE,South,USA,Customer 931,-4089,customer.931.35@demo.com,"344 Main St, Phoenix, USA",Product 44
882,12:58.4,1088,506,1,,7422.2347,,Reseller,Low,WH-2,Regular,Backorder,Satisfied,FALSE,Damaged,Credit Card,TRUE,West,USA,Customer 882,-5620,customer.882.42@demo.com,"687 Main St, Los Angeles, USA",Product 3
624,51:53.5,1047,524,7,250.6369074,4192.900305,,Partner,High,WH-1,Express,Cancelled,Unsatisfied,TRUE,Late,Wire Transfer,FALSE,East,Canada,Customer 624,-5124,customer.624.56@demo.com,"108 Third St, Chicago, USA",Product 30
546,42:09.7,1030,550,6,17.54349693,6256.971189,0.2,Partner,Medium,WH-3,Regular,Delivered,Satisfied,TRUE,Late,PayPal,FALSE,South,Mexico,Customer 546,-5514,customer.546.11@sample.com,"36 Second St, New York, USA",Product 37
755,34:03.2,1059,545,9,327.6758237,1862.959842,0.1,Reseller,Medium,WH-1,2-Day,Backorder,Satisfied,FALSE,Late,Credit Card,FALSE,North,USA,Customer 755,-3712,customer.755.93@demo.com,"162 Park Ave, Chicago, USA",Product 98
591,04:51.9,1092,528,7,467.028149,6787.428559,0.1,Direct,Critical,WH-2,Overnight,Backorder,Unsatisfied,TRUE,,Wire Transfer,FALSE,East,Canada,Customer 591,-5447,customer.591.72@example.com,"474 Second St, Chicago, USA",Product 14
990,42:09.7,1033,530,1,401.1636666,2387.123481,0.05,Direct,High,WH-3,Overnight,Pending,Neutral,FALSE,Not Specified,Credit Card,TRUE,South,Canada,Customer 990,-5208,customer.990.19@example.com,"559 Third St, New York, USA",Product 20
122,01:37.3,1004,529,2,,831.6597502,,Reseller,Medium,WH-3,Overnight,Backorder,Unsatisfied,FALSE,Wrong Item,Cash,FALSE,North,USA,Customer 122,-10915,customer.122.83@demo.com,"678 Fourth St, Phoenix, USA",Product 37
873,56:45.4,1037,538,9,394.031743,4402.493695,0.2,Direct,High,WH-1,Express,Delivered,Unsatisfied,TRUE,Wrong Item,Wire Transfer,TRUE,South,Canada,Customer 873,-10927,customer.873.97@sample.com,"335 Fourth St, Houston, USA",Product 16
620,11:21.1,1060,519,9,20.7375311,1308.035662,0.1,Direct,Low,WH-2,Overnight,Cancelled,Unsatisfied,FALSE,Late,PayPal,TRUE,East,Mexico,Customer 620,-10191,customer.620.14@demo.com,"519 Second St, Los Angeles, USA",Product 52
372,45:24.3,1039,544,7,483.7542949,9794.370477,0.15,Partner,Critical,WH-3,Express,Cancelled,Unsatisfied,TRUE,Not Specified,Credit Card,FALSE,West,Mexico,Customer 372,-3969,customer.372.83@example.com,"943 Second St, Los Angeles, USA",Product 46
354,03:14.6,1072,551,7,439.1827109,8332.479417,0.1,Online,Low,WH-3,2-Day,Cancelled,Neutral,TRUE,Wrong Item,PayPal,FALSE,South,Mexico,Customer 354,-5500,customer.354.91@demo.com,"266 Third St, New York, USA",Product 80
697,06:29.2,1092,525,9,311.9872381,7170.020814,,Partner,High,WH-1,Express,Cancelled,Satisfied,FALSE,,Cash,TRUE,West,USA,Customer 697,-6406,customer.697.81@demo.com,"54 Main St, New York, USA",Product 37
829,16:13.0,1093,542,2,,2421.792517,,Online,Medium,WH-1,Overnight,Delivered,Neutral,TRUE,Wrong Item,Credit Card,TRUE,West,USA,Customer 829,-4441,customer.829.83@demo.com,"400 Third St, Chicago, USA",Product 74
583,24:19.5,1088,531,5,,8025.816351,,Reseller,Medium,WH-2,Overnight,Cancelled,Neutral,TRUE,Not Specified,Credit Card,TRUE,South,Mexico,Customer 583,-4854,customer.583.85@demo.com,"533 Fourth St, Houston, USA",Product 85
125,58:22.7,1067,552,7,,8472.213752,,Reseller,High,WH-1,2-Day,Pending,Neutral,TRUE,Not Specified,Credit Card,FALSE,East,Mexico,Customer 125,-6450,customer.125.73@example.com,"67 Second St, Houston, USA",Product 60
128,22:42.2,1027,547,6,164.6573984,4765.868295,0.15,Direct,Critical,WH-1,2-Day,Pending,Satisfied,TRUE,Not Specified,Wire Transfer,TRUE,North,USA,Customer 128,-2263,customer.128.97@example.com,"886 Main St, Los Angeles, USA",Product 59
887,48:38.9,1061,538,3,433.572291,,0.2,Direct,Medium,WH-3,2-Day,Delivered,Unsatisfied,FALSE,Damaged,Cash,FALSE,West,Canada,Customer 887,-5169,customer.887.91@demo.com,"621 Main St, New York, USA",Product 76
789,00:00.0,1017,510,5,314.0321547,3163.180149,,Reseller,Low,WH-3,Express,Pending,Neutral,TRUE,Not Specified,Wire Transfer,FALSE,East,USA,Customer 789,-7290,customer.789.68@demo.com,"304 Fourth St, Los Angeles, USA",Product 1
709,32:25.9,1021,504,3,,4089.47253,,Partner,Critical,WH-1,Overnight,Pending,Unsatisfied,TRUE,Damaged,PayPal,TRUE,East,Canada,Customer 709,-7068,customer.709.65@sample.com,"228 Third St, Chicago, USA",Product 47
70,06:29.2,1085,532,4,11.8717621,1858.510665,0.15,Online,Low,WH-1,Regular,Delivered,Satisfied,TRUE,Late,PayPal,FALSE,South,Canada,Customer 70,-9251,customer.70.20@example.com,"241 Fourth St, New York, USA",Product 95
618,42:09.7,1036,541,3,153.2677241,5874.577031,0.2,Direct,High,WH-3,Overnight,Cancelled,Neutral,TRUE,Wrong Item,Credit Card,TRUE,South,Canada,Customer 618,-9294,customer.618.1@sample.com,"968 Park Ave, Houston, USA",Product 31
262,38:55.1,1057,530,5,480.4664462,9843.888462,0.1,Reseller,High,WH-1,Regular,Pending,Satisfied,FALSE,Wrong Item,Wire Transfer,TRUE,East,USA,Customer 262,-10637,customer.262.51@example.com,"906 Main St, Los Angeles, USA",Product 95
426,58:22.7,1027,514,9,285.4156693,882.4510286,0.1,Direct,Low,WH-3,2-Day,Delivered,Satisfied,TRUE,Damaged,Wire Transfer,TRUE,North,USA,Customer 426,-2951,customer.426.51@demo.com,"719 Third St, Houston, USA",Product 77
777,16:13.0,1082,516,9,404.2023748,4351.516839,,Online,Medium,WH-2,Overnight,Pending,Unsatisfied,FALSE,Damaged,Cash,FALSE,South,USA,Customer 777,-3545,customer.777.78@example.com,"868 Fourth St, Houston, USA",Product 21
840,29:11.4,1042,504,2,221.8496509,1175.978949,0.1,Online,Critical,WH-2,2-Day,Cancelled,Neutral,TRUE,Not Specified,Cash,TRUE,East,USA,Customer 840,-3545,customer.840.90@demo.com,"27 Park Ave, Houston, USA",Product 32
48,51:53.5,1032,560,3,,2365.982551,0.2,Partner,Critical,WH-2,2-Day,Backorder,Neutral,FALSE,Late,Credit Card,TRUE,South,USA,Customer 48,-7835,customer.48.64@example.com,"427 Third St, New York, USA",Product 93
594,47:01.6,1035,506,2,312.2239678,654.3127105,0.15,Online,Critical,WH-3,Regular,Pending,Neutral,TRUE,Wrong Item,Wire Transfer,FALSE,East,Mexico,Customer 594,-10214,customer.594.80@demo.com,"548 Main St, New York, USA",Product 4
605,24:19.5,1014,541,3,448.7195837,1482.624091,,Partner,High,WH-3,Overnight,Backorder,Unsatisfied,FALSE,Not Specified,Credit Card,FALSE,West,Mexico,Customer 605,-4762,customer.605.99@example.com,"202 Second St, New York, USA",Product 25
379,16:13.0,1072,532,9,169.3946157,9494.184325,0.1,Direct,Medium,WH-1,2-Day,Delivered,Neutral,FALSE,,PayPal,TRUE,West,Mexico,Customer 379,-8116,customer.379.32@sample.com,"535 Second St, Phoenix, USA",Product 60
643,50:16.2,1024,549,4,262.3527733,1765.494279,,Partner,High,WH-2,Express,Delivered,Unsatisfied,TRUE,Not Specified,Cash,FALSE,East,Mexico,Customer 643,-11445,customer.643.72@example.com,"71 Fourth St, Houston, USA",Product 13
518,38:55.1,1085,550,5,476.1973782,,0.15,Reseller,Critical,WH-2,2-Day,Cancelled,Neutral,FALSE,Late,Cash,TRUE,West,USA,Customer 518,-10760,customer.518.46@sample.com,"869 Third St, New York, USA",Product 35
976,08:06.5,1081,515,9,198.9428203,9017.459255,0.15,Direct,Low,WH-3,Overnight,Pending,Unsatisfied,FALSE,Not Specified,Wire Transfer,FALSE,East,Mexico,Customer 976,-3101,customer.976.95@example.com,"784 Third St, Phoenix, USA",Product 13
884,17:50.3,1012,523,6,313.567838,4234.89773,0.2,Reseller,Critical,WH-3,Overnight,Pending,Unsatisfied,FALSE,Late,Cash,FALSE,North,USA,Customer 884,-8123,customer.884.69@example.com,"634 Main St, Los Angeles, USA",Product 56
472,47:01.6,1001,554,4,182.9496667,2337.635758,0.2,Direct,High,WH-1,Overnight,Backorder,Neutral,TRUE,Late,Wire Transfer,TRUE,North,Mexico,Customer 472,-9132,customer.472.57@example.com,"554 Third St, New York, USA",Product 99
969,40:32.4,1037,504,2,174.2867345,2156.888038,0.05,Online,Low,WH-1,Overnight,Delivered,Satisfied,TRUE,Late,Credit Card,FALSE,North,USA,Customer 969,-9007,customer.969.2@demo.com,"318 Second St, Chicago, USA",Product 74
706,19:27.6,1036,519,1,211.8594666,1644.24973,0.15,Partner,High,WH-3,2-Day,Cancelled,Satisfied,FALSE,Late,Cash,TRUE,North,Mexico,Customer 706,-7282,customer.706.58@sample.com,"277 Second St, Los Angeles, USA",Product 44
630,35:40.5,1087,501,5,137.515933,9879.693507,,Online,Critical,WH-1,Overnight,Pending,Unsatisfied,TRUE,Wrong Item,Wire Transfer,FALSE,South,Mexico,Customer 630,-9626,customer.630.61@sample.com,"905 Main St, New York, USA",Product 3
38,04:51.9,1085,532,3,327.4305485,5179.406172,,Direct,Low,WH-3,2-Day,Delivered,Satisfied,FALSE,Damaged,PayPal,FALSE,West,USA,Customer 38,-8658,customer.38.10@demo.com,"596 Park Ave, Los Angeles, USA",Product 66
135,11:21.1,1021,517,5,190.215134,2148.212478,0.15,Direct,Medium,WH-2,2-Day,Pending,Unsatisfied,FALSE,Not Specified,Cash,FALSE,South,Mexico,Customer 135,-7775,customer.135.23@example.com,"692 Park Ave, Los Angeles, USA",Product 22
774,32:25.9,1070,542,9,334.2253013,2182.958471,0.15,Direct,Critical,WH-3,Express,Cancelled,Unsatisfied,FALSE,Damaged,Wire Transfer,TRUE,West,USA,Customer 774,-3240,customer.774.32@sample.com,"256 Fourth St, Los Angeles, USA",Product 61
152,43:47.0,1090,501,8,237.4066281,2727.0432,,Reseller,Low,WH-3,Overnight,Pending,Neutral,FALSE,Wrong Item,PayPal,TRUE,South,Canada,Customer 152,-9277,customer.152.54@example.com,"605 Second St, Houston, USA",Product 2
507,40:32.4,1071,553,8,204.8300655,8580.458016,0.1,Direct,Medium,WH-3,Regular,Backorder,Unsatisfied,TRUE,Late,Credit Card,FALSE,South,USA,Customer 507,-3640,customer.507.63@example.com,"308 Fourth St, Los Angeles, USA",Product 61
107,22:42.2,1034,558,8,222.0372766,6170.65156,0.1,Partner,High,WH-2,Express,Pending,Neutral,FALSE,Wrong Item,PayPal,TRUE,East,USA,Customer 107,-9845,customer.107.42@sample.com,"186 Second St, Chicago, USA",Product 6
23,16:13.0,1006,532,9,207.4079085,4855.098529,,Direct,High,WH-1,Overnight,Backorder,Neutral,FALSE,Not Specified,PayPal,TRUE,South,Canada,Customer 23,-4657,customer.23.93@demo.com,"864 Park Ave, Houston, USA",Product 42
522,50:16.2,1084,534,6,315.5879014,2903.750239,0.2,Partner,Critical,WH-3,2-Day,Pending,Satisfied,FALSE,Late,PayPal,FALSE,South,Mexico,Customer 522,-10853,customer.522.9@sample.com,"30 Park Ave, Chicago, USA",Product 89
369,43:47.0,1078,537,5,122.9041644,873.0594353,,Direct,Low,WH-2,2-Day,Pending,Satisfied,TRUE,Damaged,PayPal,FALSE,West,USA,Customer 369,-4035,customer.369.18@sample.com,"410 Second St, Houston, USA",Product 89
527,06:29.2,1063,539,1,132.9375924,6901.469534,0.1,Partner,Low,WH-3,2-Day,Cancelled,Satisfied,FALSE,Late,Wire Transfer,TRUE,South,Canada,Customer 527,-8928,customer.527.6@example.com,"267 Park Ave, Houston, USA",Product 22
413,42:09.7,1005,544,9,461.2873153,2699.014531,0.05,Partner,Medium,WH-2,Overnight,Backorder,Satisfied,FALSE,Not Specified,PayPal,FALSE,North,Canada,Customer 413,-9560,customer.413.64@sample.com,"951 Fourth St, Los Angeles, USA",Product 26
704,11:21.1,1051,513,9,94.13001478,9379.934197,0.2,Online,Critical,WH-3,Express,Backorder,Satisfied,FALSE,Wrong Item,Credit Card,FALSE,East,USA,Customer 704,-8032,customer.704.43@example.com,"272 Main St, Phoenix, USA",Product 75
111,40:32.4,1077,546,6,191.2084954,8361.753997,0.15,Partner,Medium,WH-2,Express,Cancelled,Neutral,TRUE,Late,Cash,FALSE,North,USA,Customer 111,-2712,customer.111.88@demo.com,"554 Second St, Los Angeles, USA",Product 21
968,03:14.6,1070,526,7,40.57309361,,0.05,Partner,Low,WH-1,2-Day,Cancelled,Satisfied,FALSE,,Credit Card,TRUE,West,USA,Customer 968,-5146,customer.968.14@sample.com,"178 Second St, Houston, USA",Product 47
438,56:45.4,1012,528,2,485.4259838,4548.151761,,Partner,Medium,WH-1,Overnight,Pending,Neutral,FALSE,Wrong Item,PayPal,FALSE,West,Mexico,Customer 438,-2884,customer.438.67@demo.com,"732 Third St, Chicago, USA",Product 80
876,08:06.5,1065,503,1,330.6275827,728.047926,0.1,Direct,Critical,WH-1,Regular,Delivered,Unsatisfied,TRUE,Not Specified,Wire Transfer,TRUE,East,Mexico,Customer 876,-6318,customer.876.41@demo.com,"738 Fourth St, New York, USA",Product 82
242,55:08.1,1024,546,5,398.6400083,8352.235205,0.1,Online,High,WH-3,Express,Delivered,Unsatisfied,FALSE,Damaged,Cash,TRUE,South,Mexico,Customer 242,-7994,customer.242.30@demo.com,"184 Third St, New York, USA",Product 81
256,51:53.5,1004,533,4,314.9481997,1481.017584,0.1,Direct,Low,WH-3,2-Day,Delivered,Unsatisfied,TRUE,Not Specified,PayPal,FALSE,East,Mexico,Customer 256,-2288,customer.256.95@example.com,"532 Second St, Los Angeles, USA",Product 24
943,47:01.6,1067,533,8,295.7634941,2496.018333,,Reseller,Low,WH-2,Express,Delivered,Neutral,TRUE,Wrong Item,Cash,TRUE,South,Canada,Customer 943,-3059,customer.943.29@demo.com,"650 Third St, Los Angeles, USA",Product 95
844,58:22.7,1013,532,6,440.8010286,5799.799919,0.1,Direct,High,WH-1,Express,Delivered,Neutral,TRUE,Damaged,Wire Transfer,FALSE,South,Canada,Customer 844,-10267,customer.844.62@sample.com,"597 Second St, Houston, USA",Product 46
221,53:30.8,1052,546,2,319.1516772,5548.821685,0.15,Partner,Medium,WH-2,Overnight,Backorder,Unsatisfied,FALSE,Wrong Item,Cash,TRUE,South,Mexico,Customer 221,-3881,customer.221.83@sample.com,"496 Fourth St, New York, USA",Product 98
179,03:14.6,1078,550,2,450.2946963,3762.173671,,Direct,Critical,WH-1,2-Day,Cancelled,Unsatisfied,FALSE,Wrong Item,PayPal,FALSE,East,Mexico,Customer 179,-3389,customer.179.3@demo.com,"263 Main St, Houston, USA",Product 88
933,56:45.4,1032,557,6,420.6959377,6857.580784,,Partner,Critical,WH-2,Overnight,Pending,Neutral,FALSE,Damaged,PayPal,TRUE,East,USA,Customer 933,-6833,customer.933.85@example.com,"701 Park Ave, Phoenix, USA",Product 91
543,16:13.0,1049,560,5,353.5584013,2577.781945,0.15,Reseller,Critical,WH-1,Overnight,Cancelled,Neutral,FALSE,Damaged,Credit Card,TRUE,South,USA,Customer 543,-7241,customer.543.18@demo.com,"368 Park Ave, Phoenix, USA",Product 55
377,09:43.8,1007,549,9,217.0883065,6875.384992,0.05,Online,High,WH-3,2-Day,Cancelled,Neutral,FALSE,,Cash,FALSE,North,Canada,Customer 377,-3212,customer.377.49@demo.com,"214 Second St, Houston, USA",Product 71
584,16:13.0,1087,516,3,307.2985451,6925.430145,0.15,Online,Medium,WH-1,2-Day,Delivered,Unsatisfied,TRUE,Damaged,PayPal,FALSE,South,USA,Customer 584,-7912,customer.584.76@example.com,"862 Park Ave, Houston, USA",Product 71
443,30:48.6,1089,501,3,277.7508549,8264.400466,0.05,Partner,Critical,WH-3,Overnight,Cancelled,Neutral,TRUE,Not Specified,PayPal,TRUE,North,USA,Customer 443,-10696,customer.443.70@sample.com,"29 Park Ave, Los Angeles, USA",Product 68
286,35:40.5,1037,506,9,56.74564588,5080.25494,0.15,Online,Low,WH-2,Regular,Backorder,Satisfied,TRUE,Wrong Item,PayPal,TRUE,North,Canada,Customer 286,-4808,customer.286.39@sample.com,"995 Main St, Los Angeles, USA",Product 15
815,55:08.1,1099,532,5,351.1165111,2594.632574,0.2,Partner,Critical,WH-3,Regular,Delivered,Unsatisfied,FALSE,Damaged,Wire Transfer,TRUE,South,Canada,Customer 815,-5809,customer.815.16@sample.com,"839 Fourth St, Los Angeles, USA",Product 75
803,55:08.1,1093,534,9,242.2213979,6086.004403,0.05,Partner,Medium,WH-2,Express,Delivered,Unsatisfied,FALSE,Late,Cash,FALSE,West,Canada,Customer 803,-7288,customer.803.61@demo.com,"891 Second St, New York, USA",Product 78
478,14:35.7,1021,547,9,394.0423228,2684.940663,0.05,Direct,Medium,WH-2,Regular,Pending,Satisfied,FALSE,Not Specified,PayPal,FALSE,South,USA,Customer 478,-6456,customer.478.69@example.com,"6 Fourth St, Houston, USA",Product 5
962,14:35.7,1038,509,1,24.71274261,561.411399,,Direct,Low,WH-1,Overnight,Delivered,Unsatisfied,TRUE,Not Specified,Cash,FALSE,North,Mexico,Customer 962,-3077,customer.962.97@demo.com,"977 Park Ave, Houston, USA",Product 98
235,03:14.6,1004,522,7,31.5109719,8299.319664,0.2,Direct,Critical,WH-3,Overnight,Cancelled,Unsatisfied,FALSE,Late,PayPal,TRUE,North,Mexico,Customer 235,-10767,customer.235.73@demo.com,"819 Fourth St, Chicago, USA",Product 96
693,22:42.2,1045,547,2,,698.8741194,0.1,Online,Medium,WH-1,Overnight,Cancelled,Satisfied,TRUE,Wrong Item,Cash,FALSE,East,Mexico,Customer 693,-5907,customer.693.24@sample.com,"420 Third St, Houston, USA",Product 60
966,16:13.0,1090,552,3,237.8546636,727.4895201,,Direct,Medium,WH-1,Regular,Backorder,Neutral,TRUE,Not Specified,Wire Transfer,FALSE,South,Mexico,Customer 966,-3711,customer.966.54@example.com,"257 Park Ave, New York, USA",Product 42
940,25:56.8,1098,508,4,290.5775441,4981.528456,0.2,Reseller,Low,WH-3,Overnight,Delivered,Unsatisfied,FALSE,Late,Cash,FALSE,East,USA,Customer 940,-6217,customer.940.35@demo.com,"72 Park Ave, Chicago, USA",Product 37
170,45:24.3,1052,546,2,263.8006586,7302.474746,,Partner,Low,WH-3,Regular,Delivered,Satisfied,TRUE,Wrong Item,Credit Card,TRUE,South,Canada,Customer 170,-8270,customer.170.40@demo.com,"669 Main St, New York, USA",Product 83
883,01:37.3,1068,502,2,420.1886176,3495.955561,0.2,Direct,Medium,WH-1,2-Day,Pending,Unsatisfied,FALSE,Late,PayPal,FALSE,West,Mexico,Customer 883,-2680,customer.883.68@demo.com,"539 Third St, Phoenix, USA",Product 93
